Time_s,R0,R1,C1,R2,C2
4937.685292,0.0013,0.0042,17111.0,0.0024,440.57
4938.694299,0.0013000689009477174,0.004200137801895435,17110.862198104565,0.0024000689009477175,440.56310990522826
4939.698518,0.0013001374749425619,0.004200274949885123,17110.725050114877,0.0024001374749425615,440.5562525057438
4940.704434,0.0013002061648185728,0.004200412329637145,17110.587670362853,0.0024002061648185726,440.5493835181427
4941.705492,0.001300274522961698,0.004200549045923396,17110.450954076605,0.002400274522961698,440.54254770383017
4942.710519,0.0013003431521315468,0.004200686304263093,17110.313695736906,0.0024003431521315466,440.5356847868453
4943.717607,0.0013004119220386286,0.004200823844077257,17110.17615592274,0.0024004119220386285,440.52880779613713
4944.725598,0.0013004807536078752,0.004200961507215751,17110.03849278425,0.0024004807536078753,440.52192463921244
4945.726726,0.0013005491165310132,0.004201098233062026,17109.901766937975,0.002400549116531013,440.51508834689866
4946.735697,0.0013006180150204384,0.004201236030040877,17109.763969959124,0.002400618015020438,440.50819849795613
4947.744123,0.00130068687629405,0.0042013737525881,17109.6262474119,0.00240068687629405,440.501312370595
4948.748856,0.0013007554853878452,0.00420151097077569,17109.48902922431,0.002400755485387845,440.4944514612155
4949.748919,0.001300823775586503,0.004201647551173006,17109.352448826994,0.002400823775586503,440.4876224413497
4950.752686,0.0013008923187161222,0.004201784637432244,17109.215362567757,0.002400892318716122,440.48076812838775
4951.760978,0.0013009611708394238,0.004201922341678847,17109.077658321152,0.0024009611708394234,440.4738829160576
4952.762078,0.0013010295318505564,0.004202059063701112,17108.940936298888,0.002401029531850556,440.46704681494435
4953.771347,0.0013010984506891788,0.004202196901378357,17108.803098621644,0.0024010984506891786,440.4601549310821
4954.775165,0.0013011669973013787,0.004202333994602758,17108.66600539724,0.002401166997301379,440.4533002698621
4955.780244,0.0013012356300220942,0.004202471260044189,17108.52873995581,0.0024012356300220942,440.44643699779056
4956.782353,0.0013013040599336968,0.004202608119867393,17108.391880132607,0.0024013040599336964,440.43959400663033
4957.790298,0.001301372888361792,0.004202745776723584,17108.254223276417,0.002401372888361792,440.4327111638208
4958.797485,0.0013014416650291775,0.004202883330058355,17108.116669941646,0.0024014416650291774,440.42583349708224
4959.804439,0.0013015104257859493,0.004203020851571898,17107.9791484281,0.002401510425785949,440.4189574214051
4960.805455,0.0013015787810610668,0.0042031575621221335,17107.842437877865,0.0024015787810610667,440.4121218938933
4961.814268,0.0013016476687613204,0.00420329533752264,17107.704662477357,0.00240164766876132,440.40523312386796
4962.814595,0.001301715976987455,0.00420343195397491,17107.56804602509,0.002401715976987455,440.39840230125446
4963.823743,0.001301784887563484,0.004203569775126968,17107.43022487303,0.0024017848875634838,440.39151124365156
4964.828766,0.0013018535164601892,0.004203707032920378,17107.292967079622,0.002401853516460189,440.38464835398105
4965.833705,0.0013019221396208792,0.004203844279241758,17107.15572075824,0.002401922139620879,440.3777860379121
4966.841725,0.0013019909731704167,0.004203981946340834,17107.018053659165,0.0024019909731704168,440.37090268295833
4967.850787,0.0013020598778738586,0.004204119755747717,17106.880244252283,0.0024020598778738585,440.3640122126141
4968.855804,0.0013021285063608485,0.004204257012721697,17106.742987278303,0.0024021285063608486,440.35714936391514
4969.858964,0.0013021970080409283,0.0042043940160818565,17106.605983918143,0.002402197008040928,440.35029919590716
4970.863972,0.0013022656359133454,0.0042045312718266906,17106.46872817331,0.002402265635913345,440.34343640866547
4971.87006,0.0013023343375345305,0.0042046686750690605,17106.33132493094,0.00240233433753453,440.33656624654697
4972.873048,0.001302402827469436,0.004204805654938872,17106.19434506113,0.002402402827469436,440.3297172530564
4973.877096,0.0013024713897873922,0.004204942779574784,17106.057220425217,0.002402471389787392,440.3228610212608
4974.882215,0.0013025400252395436,0.004205080050479087,17105.919949520914,0.0024025400252395434,440.31599747604565
4975.886242,0.0013026085861234957,0.004205217172246992,17105.78282775301,0.0024026085861234957,440.3091413876504
4976.889264,0.001302677078380122,0.004205354156760243,17105.645843239756,0.0024026770783801216,440.3022921619878
4977.894809,0.0013027457429220651,0.00420549148584413,17105.50851415587,0.002402745742922065,440.29542570779347
4978.903319,0.0013028146099316922,0.004205629219863384,17105.370780136614,0.002402814609931692,440.2885390068308
4979.906422,0.0013028831077194758,0.004205766215438952,17105.23378456105,0.002402883107719476,440.2816892280524
4980.913515,0.0013029518779679873,0.004205903755935974,17105.096244064025,0.002402951877967987,440.2748122032013
4981.919441,0.001303020568526857,0.0042060411370537145,17104.958862946285,0.002403020568526857,440.26794314731427
4982.928559,0.0013030894770543091,0.004206178954108618,17104.82104589138,0.002403089477054309,440.2610522945691
4983.928606,0.0013031577661603928,0.004206315532320786,17104.684467679213,0.002403157766160393,440.2542233839607
4984.931725,0.0013032262650407508,0.0042064525300815015,17104.5474699185,0.0024032262650407507,440.2473734959249
4985.937742,0.0013032949618136374,0.004206589923627275,17104.410076372726,0.0024032949618136372,440.2405038186362
4986.941774,0.001303363523039019,0.0042067270460780385,17104.27295392196,0.002403363523039019,440.23364769609805
4987.947854,0.0013034322241139173,0.0042068644482278345,17104.135551772164,0.002403432224113917,440.2267775886083
4988.955956,0.0013035010632628983,0.004207002126525796,17103.997873474204,0.002403501063262898,440.21989367371015
4989.958901,0.0013035695502615103,0.004207139100523021,17103.86089947698,0.0024035695502615103,440.213044973849
4990.959962,0.001303637908609493,0.004207275817218986,17103.724182781014,0.002403637908609493,440.20620913905066
4991.963129,0.0013037064107675742,0.004207412821535149,17103.58717846485,0.0024037064107675743,440.1993589232426
4992.972089,0.0013037753085058546,0.004207550617011709,17103.449382988292,0.0024037753085058545,440.19246914941453
4993.973163,0.001303843667741554,0.004207687335483108,17103.312664516892,0.002403843667741554,440.1856332258446
4994.976246,0.00130391216416362,0.004207824328327239,17103.17567167276,0.0024039121641636196,440.178783583638
4995.978218,0.0013039805847200544,0.004207961169440109,17103.03883055989,0.0024039805847200545,440.17194152799453
4996.984007,0.0013040492659237566,0.0042080985318475135,17102.901468152486,0.0024040492659237567,440.16507340762433
